Vein; POLYGON; 63, 72, 204; 100,147;102,147;103,147;105,147;107,147;110,147;113,147;116,147;119,147;120,147;122,147;123,147;125,147;126,147;127,147;128,147;129,147;130,147;132,147;133,147;134,147;136,146;138,145;140,144;142,144;143,144;145,143;148,142;151,142;152,141;154,140;155,140;157,140;158,140;159,138;160,137;161,137;162,137;163,136;164,136;165,135;166,135;168,135;169,133;170,132;170,131;171,131;172,130;173,129;175,129;176,129;178,129;180,128;181,127;182,126;183,125;184,124;184,123;186,122;187,122;189,122;190,122;193,122;194,122;196,122;197,122;198,122;199,121;200,120;201,119;202,119;205,118;206,118;207,118;209,118;211,118;212,118;214,118;217,117;218,116;219,115;220,115;223,115;224,115;227,115;229,115;230,113;232,113;233,113;234,112;235,112;237,112;239,112;241,112;244,112;246,112;248,112;249,112;251,111;252,110;253,110;253,109;254,108;254,107;255,107;256,107;257,107;258,107;260,107;262,107;263,107;264,105;265,105;265,104;265,103;266,103;267,102;267,101;268,101;268,100;268,99;269,98;270,98;271,97;271,96;271,95;273,94;274,93;275,93;277,92;278,92;278,91;280,91;280,90;281,89;283,89;283,88;284,88;286,88;287,87;288,87;289,86;291,85;291,84;292,84;293,84;294,83;296,83;297,82;299,82;300,81;301,81;302,80;302,79;304,79;305,79;306,79;307,79;309,78;310,78;312,78;313,78;314,77;316,77;318,77;321,77;325,77;327,77;329,77;331,77;333,77;334,77;335,77;337,77;338,77;339,77;341,77;342,77;343,77;344,77;345,77;346,77;348,77;349,77;350,77;351,77;352,77;353,77;354,77;356,77;357,77;358,77;359,77;360,77;362,77;363,77;365,77;366,77;367,77;369,76;371,76;372,75;373,75;373,74;374,74;375,74;376,74;378,74;380,74;380,73;382,73;383,73;384,73;385,73;387,72;388,72;389,71;391,71;392,71;393,71;394,71;395,71;396,71;398,70;399,70;400,68;401,68;403,68;404,68;406,68;407,67;409,67;412,67;413,67;414,66;415,66;416,66;418,65;420,65;422,65;423,65;424,64;425,63;425,62;426,61;428,61;428,59;428,58;428,57;428,55;428,54;428,53;428,52;427,50;427,49;426,48;425,47;423,47;422,47;420,46;418,46;416,45;414,44;413,44;412,44;411,44;410,44;409,44;407,44;405,44;403,44;401,44;399,44;398,44;397,44;394,44;392,44;390,44;389,44;387,44;385,44;384,44;383,44;381,44;380,44;378,44;376,44;374,44;373,44;370,44;368,44;367,44;366,44;364,44;363,44;362,44;360,44;358,44;356,44;355,44;352,44;351,44;350,44;348,44;347,44;345,44;344,44;343,45;341,45;339,45;338,45;336,45;335,45;334,45;332,45;330,45;329,45;327,46;324,46;323,46;320,46;319,46;317,46;316,46;315,46;314,46;313,46;312,47;311,47;310,47;309,48;307,48;305,48;301,48;300,48;298,48;297,48;296,49;295,49;293,49;292,49;291,49;290,49;289,50;287,50;284,51;282,51;279,51;277,51;276,52;275,52;274,53;273,53;272,53;271,54;269,54;268,54;266,55;264,55;262,56;259,56;257,57;254,57;252,58;251,58;250,58;248,58;247,58;245,59;241,59;240,60;239,60;238,60;236,60;235,60;233,62;230,62;229,62;227,63;225,63;223,65;221,65;220,65;219,66;217,66;215,66;213,66;211,67;209,68;208,68;208,69;206,69;205,69;204,69;203,69;202,69;201,69;199,69;199,70;198,70;197,70;196,70;195,71;193,71;192,71;190,71;189,71;188,71;187,71;186,71;185,71;184,71;183,71;183,72;182,72;180,72;178,74;177,74;175,74;174,75;172,75;171,75;169,76;168,76;167,77;166,77;165,78;164,78;162,79;161,79;160,80;159,80;157,81;156,82;155,82;154,82;153,82;152,83;151,83;149,83;148,84;147,84;146,84;145,86;144,86;143,87;142,88;141,88;140,89;139,90;136,90;135,90;134,91;133,91;132,93;131,93;129,94;128,95;127,95;125,95;124,95;123,96;122,96;121,97;120,97;119,99;118,99;117,99;115,101;114,101;112,101;111,102;110,103;109,104;108,104;108,105;107,106;106,107;105,107;104,107;102,108;101,108;99,108;99,109;98,109;97,110;95,110;94,111;93,111;92,111;90,112;88,112;87,112;85,113;84,113;83,113;82,113;81,113;80,113;79,113;78,113;77,113;77,114;76,114;75,115;74,115;73,115;72,115;71,116;71,117;70,118;69,118;68,119;67,120;67,121;67,122;67,123;67,124;67,125;67,126;67,127;67,128;67,129;67,130;67,131;67,132;68,133;69,133;71,135;74,136;75,138;76,138;77,138;77,139;79,139;80,139;81,140;82,140;84,140;85,141;86,141;87,141;88,141;89,141;90,141;91,141;92,141;93,141;94,141;95,141;97,141;98,141;99,141;100,141;101,141;102,141;103,141;104,141;104,142;106,143;107,143;108,144;109,144;110,144;111,144;113,145;114,145;116,147;117,148;120,149;123,151;126,151;128,151;129,151;
Specular reflection; POLYGON; 191, 91, 22; 258,260;257,260;256,260;255,260;254,260;253,260;252,260;251,260;250,260;249,260;248,260;247,260;246,260;244,260;243,260;242,260;241,260;240,260;239,260;238,261;237,262;236,262;235,262;234,263;233,263;232,264;231,265;229,266;228,267;227,268;226,268;225,269;224,271;223,271;222,271;221,271;221,272;220,272;219,273;219,274;219,275;218,276;218,277;218,279;218,280;218,281;218,283;219,283;220,283;222,283;223,283;225,283;226,283;228,283;229,283;231,284;232,284;233,284;234,284;236,284;237,284;238,284;239,284;240,284;241,284;242,284;243,284;244,284;246,283;247,283;248,283;249,283;249,282;251,282;252,282;254,282;256,281;257,280;258,280;259,279;259,278;261,277;262,277;263,276;264,276;265,275;266,275;267,274;268,273;268,272;269,272;269,271;269,270;269,268;269,267;269,266;269,265;268,264;267,264;266,264;265,264;264,263;261,263;258,263;256,262;255,262;254,262;254,261;253,261;252,261;
Specular reflection; POLYGON; 191, 91, 22; 633,985;632,985;632,984;630,983;629,982;628,981;626,981;625,981;623,981;622,981;621,981;619,981;618,981;615,981;614,981;613,981;611,981;610,981;609,981;608,981;608,982;608,983;608,984;608,985;608,986;608,987;608,988;608,989;608,990;608,991;608,993;608,994;608,995;608,996;608,997;608,998;608,999;609,1000;610,1001;612,1002;613,1003;616,1003;617,1003;617,1005;618,1006;619,1006;620,1006;621,1006;622,1006;623,1006;624,1006;625,1006;626,1006;627,1007;628,1008;629,1008;630,1008;632,1008;632,1009;634,1010;635,1010;636,1010;637,1010;638,1010;639,1010;640,1010;641,1010;642,1010;643,1010;644,1010;645,1010;646,1010;646,1009;646,1008;646,1007;646,1006;646,1005;647,1004;647,1003;647,1002;647,1000;647,999;647,998;647,997;647,994;647,993;647,992;647,991;647,990;647,988;647,987;647,986;646,985;644,984;643,982;641,982;640,982;640,981;638,981;636,981;635,981;633,981;632,981;631,981;630,981;628,981;627,981;625,982;624,982;
Specular reflection; POLYGON; 191, 91, 22; 685,709;684,709;682,709;681,709;680,709;678,709;677,708;676,708;675,708;674,708;673,708;671,708;670,708;669,709;669,710;669,711;669,712;669,713;669,715;669,716;669,718;669,720;671,721;672,722;672,723;673,724;674,724;675,726;676,726;677,726;678,726;679,727;680,727;682,727;683,727;685,727;686,727;687,727;688,727;689,727;690,727;691,727;693,727;694,727;695,727;696,727;697,727;698,727;699,727;700,727;701,727;702,727;704,727;705,727;706,727;707,727;708,727;709,727;710,727;711,727;712,727;713,727;714,727;715,727;716,727;716,726;716,724;716,723;716,721;716,720;716,717;716,716;715,715;714,715;713,714;712,714;712,713;710,713;708,712;707,712;705,711;704,711;703,711;702,711;701,711;700,711;699,711;698,711;696,711;695,711;694,711;693,711;692,711;691,711;690,711;689,710;688,710;687,709;684,709;682,709;681,709;680,709;677,709;676,709;674,708;672,708;672,707;
Specular reflection; POLYGON; 191, 91, 22; 507,375;506,375;505,375;504,375;502,375;501,376;500,377;499,378;498,379;497,380;496,382;496,383;495,383;495,384;495,385;494,385;494,388;494,389;494,390;493,390;493,391;493,393;493,394;493,395;493,396;494,397;495,398;497,398;499,398;499,399;502,399;503,400;504,400;505,400;507,400;509,400;510,400;511,400;513,400;513,401;514,401;516,401;517,402;519,403;519,404;520,404;520,405;521,406;522,406;524,407;525,407;525,408;526,409;526,411;526,412;526,413;527,414;527,415;528,416;528,417;528,418;530,419;530,420;531,421;533,422;536,423;536,424;538,424;539,425;540,426;541,426;542,426;543,426;544,427;545,427;546,428;547,428;547,429;547,430;548,430;549,431;551,432;553,433;554,434;555,436;556,437;558,437;560,438;562,439;563,439;564,440;565,440;566,441;567,442;567,443;568,444;569,445;570,445;571,446;573,447;574,447;575,447;576,447;577,447;578,447;578,446;578,445;578,444;578,443;579,442;579,441;579,440;579,439;579,438;579,437;580,435;580,434;580,433;580,432;580,431;580,430;580,429;580,428;579,428;578,428;577,428;576,428;575,428;574,428;573,428;572,427;571,427;570,427;569,427;568,427;567,426;567,425;566,425;564,425;563,425;562,425;561,425;561,424;560,424;559,424;558,424;557,423;556,423;555,423;554,423;553,423;551,422;550,422;549,422;549,421;548,420;548,419;547,419;546,418;545,418;545,417;545,416;545,415;544,414;544,413;544,412;544,411;544,409;544,408;543,406;542,405;541,404;540,404;540,403;539,403;539,401;539,400;537,399;537,398;536,398;535,398;535,397;534,397;533,397;533,396;533,394;532,394;532,393;531,393;530,391;529,391;529,389;529,388;528,388;528,387;526,386;526,385;525,385;525,383;525,382;524,381;523,380;522,379;521,377;520,377;520,376;519,376;518,376;517,376;516,376;515,376;514,376;513,376;511,376;510,376;508,376;507,376;506,376;505,375;504,375;
Specular reflection; POLYGON; 191, 91, 22; 612,405;611,405;610,404;609,404;609,403;608,403;607,403;606,403;605,403;603,403;602,403;601,403;600,403;599,403;598,403;597,403;595,403;595,404;594,404;593,405;592,407;591,407;590,409;590,410;589,410;589,411;589,412;589,413;589,415;589,416;590,416;591,416;592,416;594,417;596,417;597,418;599,418;602,419;603,419;604,419;605,419;606,419;608,419;610,419;611,419;612,421;613,421;614,421;616,421;617,421;618,421;619,421;619,420;619,419;620,419;620,418;620,416;620,415;620,414;620,413;620,412;620,411;620,410;620,409;620,408;619,405;619,404;617,403;617,402;616,401;615,401;614,401;613,401;612,400;611,400;610,400;609,400;608,400;607,400;606,400;605,400;603,400;603,401;603,404;
Specular reflection; POLYGON; 191, 91, 22; 633,432;632,432;631,432;630,432;629,432;628,432;626,432;625,433;625,434;624,435;624,436;624,437;624,438;624,439;624,440;624,441;624,442;624,444;624,445;624,446;624,447;624,448;625,448;626,448;627,448;628,448;629,448;630,448;631,448;632,448;633,448;634,448;635,448;635,447;637,447;638,446;639,445;639,444;641,444;642,443;643,441;644,440;644,438;645,438;645,437;645,436;645,435;645,433;644,432;643,432;642,432;640,432;639,432;637,432;636,432;635,432;634,432;633,432;632,432;
Specular reflection; POLYGON; 191, 91, 22; 715,368;714,368;713,368;712,368;711,368;710,368;709,368;708,368;707,368;706,368;704,368;703,368;702,368;701,368;700,368;699,368;698,368;697,368;696,368;695,369;693,370;692,370;692,371;691,372;691,373;691,377;690,377;690,378;689,379;689,380;689,381;689,382;689,383;689,384;689,385;689,387;689,388;689,389;689,390;690,390;691,390;692,390;693,390;694,390;695,390;696,390;697,390;698,390;699,390;700,389;702,387;703,387;703,386;704,386;706,386;706,385;707,384;708,384;709,383;709,382;710,382;710,381;711,380;712,380;713,380;713,379;715,378;716,376;717,376;717,375;718,375;718,374;719,374;719,373;719,372;719,371;719,370;719,369;719,368;719,367;
Specular reflection; POLYGON; 191, 91, 22; 782,359;781,359;781,360;781,361;781,362;781,363;781,364;781,365;782,367;783,369;785,372;787,375;787,376;791,380;791,381;793,383;794,383;797,386;798,388;801,389;803,391;804,391;805,392;807,394;809,395;810,395;811,397;812,397;813,397;814,398;815,398;817,399;818,400;819,401;819,402;821,402;822,403;824,403;826,404;826,405;828,405;830,405;830,406;831,406;832,406;834,407;836,408;837,408;839,409;841,409;842,409;843,409;844,410;845,410;846,410;847,411;848,412;848,413;849,414;850,415;851,416;852,416;854,418;856,420;856,421;857,421;857,422;857,423;858,424;859,425;860,428;861,429;863,430;864,431;864,432;865,433;866,434;867,434;869,435;870,436;871,436;872,436;872,437;873,438;874,439;875,439;877,440;878,440;880,441;882,442;883,442;884,442;885,443;886,443;887,443;888,443;890,444;891,444;892,444;893,444;894,444;895,444;896,444;897,444;898,444;899,444;900,444;901,444;902,444;903,444;904,444;906,443;907,441;908,440;909,439;909,438;910,438;910,437;912,436;912,435;912,434;912,433;913,433;913,431;915,429;916,426;916,425;917,424;918,423;919,423;919,422;919,421;921,420;921,419;922,418;923,418;924,418;924,417;924,416;924,414;924,413;924,412;924,411;924,409;923,408;922,408;920,405;918,405;915,403;914,402;913,402;912,402;911,402;910,402;910,401;907,401;905,401;903,400;900,400;899,400;898,400;897,400;894,399;892,399;891,399;889,398;888,398;886,397;885,396;883,396;881,395;880,395;876,393;874,393;871,391;869,391;866,390;864,389;863,388;861,388;860,387;857,386;855,385;855,384;855,383;854,383;852,382;850,381;849,381;849,380;848,380;847,379;845,378;845,377;844,377;844,376;842,376;840,375;839,375;839,374;838,374;837,374;836,372;834,371;833,371;831,370;829,370;828,370;826,369;825,369;824,369;823,368;821,367;821,366;820,366;819,366;818,364;817,364;816,362;814,360;813,359;811,358;810,357;808,356;807,355;806,354;805,353;803,353;801,351;800,351;799,350;799,349;797,349;796,348;795,347;794,347;792,346;791,346;790,346;790,345;789,345;788,345;787,345;786,345;785,345;783,345;782,345;781,345;780,345;779,345;779,347;779,349;779,350;779,353;779,354;779,355;779,357;779,358;779,359;779,360;779,361;779,363;780,364;780,365;780,367;781,369;784,373;
Specular reflection; POLYGON; 191, 91, 22; 640,322;639,322;638,322;636,322;636,323;634,325;633,325;633,326;632,326;631,328;631,330;631,331;631,332;631,333;630,334;630,335;630,336;630,339;630,342;630,343;630,344;630,345;630,346;630,347;631,349;632,349;632,350;634,351;635,352;635,353;636,353;637,354;637,355;637,356;637,357;637,359;637,360;637,362;637,364;636,364;634,365;634,366;633,367;632,369;632,370;633,370;634,370;635,370;636,370;637,370;639,370;641,370;642,370;643,370;644,370;645,370;646,370;648,369;649,369;650,368;651,367;652,366;652,365;652,364;653,362;653,361;653,360;654,359;654,358;654,357;654,356;654,355;654,354;655,354;656,353;657,352;657,351;658,350;658,349;659,349;659,348;660,347;660,346;661,346;661,345;661,344;661,343;661,342;661,340;661,338;661,337;661,336;661,335;660,334;659,334;659,333;658,332;658,331;656,331;655,330;654,329;653,329;652,328;651,327;651,326;650,325;649,324;648,323;647,322;645,321;644,321;644,320;643,320;642,319;641,319;641,318;640,318;639,318;638,318;
Specular reflection; POLYGON; 191, 91, 22; 295,481;293,481;292,481;291,481;291,482;291,483;290,483;290,484;289,485;289,487;289,488;289,489;289,490;289,491;289,492;289,493;289,494;289,495;289,496;289,497;289,498;289,499;290,500;291,500;292,502;292,503;293,503;294,504;295,504;297,504;299,504;301,504;302,504;303,504;304,504;305,504;306,504;307,504;308,504;309,504;311,504;312,504;313,504;314,504;316,504;317,504;319,504;320,504;321,504;324,503;325,503;327,501;328,500;328,499;328,498;328,497;328,496;328,493;329,491;329,490;329,489;329,487;329,485;329,484;326,481;324,479;321,477;319,477;318,477;316,477;315,477;313,477;310,477;308,477;304,477;300,477;299,477;297,477;295,477;292,477;290,477;
Specular reflection; POLYGON; 191, 91, 22; 314,843;313,843;312,843;310,843;309,843;306,843;305,843;304,843;303,845;302,846;302,847;302,848;301,848;301,849;301,850;300,852;300,853;299,854;299,856;299,857;299,858;299,859;299,861;299,862;300,864;301,865;302,867;303,867;304,868;305,869;307,870;307,871;308,872;308,873;308,874;308,875;308,877;308,878;308,879;308,880;308,881;308,883;308,884;308,885;308,886;308,887;308,889;308,890;309,891;309,892;310,893;310,895;310,896;311,897;312,897;312,898;313,900;314,901;315,902;316,902;318,903;319,903;320,903;321,903;322,904;323,904;324,905;324,906;325,906;326,906;327,906;328,906;329,906;330,906;331,906;332,906;333,907;334,907;335,907;336,907;337,907;338,907;339,908;340,908;342,908;344,909;345,909;346,909;347,909;348,909;349,908;349,907;349,906;349,905;349,904;349,903;349,902;349,901;349,900;349,899;349,898;349,896;347,895;345,892;344,891;343,891;342,889;341,888;341,886;341,885;341,884;340,883;340,881;340,880;340,879;340,878;340,877;340,876;340,874;340,873;340,872;340,871;340,870;340,869;340,868;340,867;340,866;340,865;340,863;340,862;340,861;340,860;340,859;340,858;340,857;340,856;340,855;340,853;339,852;337,851;335,850;333,848;331,848;330,847;329,846;328,846;327,846;326,844;325,844;324,843;322,843;322,842;319,841;318,841;317,841;317,840;
Specular reflection; POLYGON; 191, 91, 22; 687,589;685,589;684,590;683,592;683,593;682,593;682,594;682,595;682,596;682,597;682,598;681,599;681,600;681,601;681,602;681,604;681,606;681,607;681,608;681,609;681,611;681,612;681,613;681,614;682,614;683,616;685,616;687,617;687,618;688,618;689,618;690,618;691,618;692,618;693,618;694,618;696,619;697,619;699,619;700,619;701,619;702,619;703,619;704,619;705,619;706,619;707,617;707,616;708,615;708,613;708,611;708,610;708,609;708,608;708,607;708,605;708,604;708,603;707,602;706,601;705,600;704,599;703,598;702,596;700,595;700,594;699,594;698,593;697,592;696,592;695,592;694,592;693,592;691,591;690,591;689,590;688,589;687,589;686,588;685,587;684,586;
Specular reflection; POLYGON; 191, 91, 22; 354,934;352,934;351,934;350,934;348,934;347,934;346,934;342,934;340,934;337,935;333,936;329,936;327,936;323,936;319,936;318,936;316,936;313,936;312,936;309,936;307,935;303,935;298,934;297,934;296,933;295,932;294,932;293,931;291,930;291,929;290,927;289,926;288,925;287,922;286,920;286,919;286,918;285,916;284,915;284,913;284,911;284,909;283,908;283,907;282,905;281,904;280,903;279,902;279,901;278,901;276,900;275,899;274,899;273,898;272,898;269,898;268,898;266,898;265,898;264,898;263,898;262,898;261,898;259,898;258,898;257,898;256,898;255,898;254,898;253,898;251,898;250,898;249,898;248,899;248,900;247,900;247,901;247,903;247,905;247,909;247,912;247,915;250,920;254,923;256,928;257,929;258,930;260,931;261,932;262,933;262,934;262,935;263,936;263,937;264,939;264,941;265,943;265,944;266,945;267,948;267,949;267,950;268,951;268,953;268,955;269,955;270,957;272,959;272,960;272,961;273,962;275,964;275,966;277,968;278,969;279,970;280,971;280,972;282,974;284,975;285,976;287,977;288,977;290,977;292,978;296,980;298,980;299,980;300,980;302,980;303,981;305,981;307,981;308,981;309,982;310,982;312,982;312,983;313,983;314,984;315,985;316,985;317,986;319,986;320,987;321,987;322,987;323,987;324,988;326,988;329,990;330,991;333,991;334,991;335,991;338,991;340,991;342,991;344,992;346,992;347,992;349,992;350,992;351,992;354,992;357,993;358,993;360,994;362,995;363,995;366,995;368,997;369,997;370,998;371,999;372,1000;373,1001;374,1002;377,1004;378,1005;379,1005;380,1005;381,1005;382,1007;385,1010;389,1010;390,1011;395,1015;398,1017;400,1018;401,1018;404,1019;405,1019;407,1019;410,1020;411,1020;412,1020;414,1021;415,1022;416,1022;417,1022;418,1022;419,1022;421,1022;422,1022;423,1022;426,1022;427,1022;428,1023;429,1024;430,1024;432,1024;434,1024;436,1024;439,1024;440,1024;441,1024;442,1024;443,1024;444,1024;445,1024;447,1023;450,1023;453,1023;455,1023;456,1023;457,1022;458,1022;458,1021;458,1019;459,1018;460,1017;461,1017;461,1016;461,1015;461,1013;461,1012;461,1010;460,1009;459,1007;457,1005;456,1003;455,1003;453,1001;452,1000;451,998;449,997;447,996;444,995;443,995;442,995;441,995;439,995;437,994;436,994;434,992;431,992;430,991;427,989;425,989;422,989;420,988;418,988;415,986;414,986;412,985;410,983;406,982;403,980;401,979;398,979;397,978;396,977;395,975;394,974;393,972;391,968;390,966;387,963;386,961;385,960;384,960;384,959;383,958;382,955;381,955;380,954;380,953;380,951;378,948;378,947;377,946;376,944;375,944;375,943;375,942;374,940;373,940;371,938;371,937;369,935;366,933;363,932;361,931;359,930;358,930;357,930;355,928;353,928;352,927;351,927;350,927;349,927;348,927;347,927;346,927;344,927;343,927;343,929;
Stroma, ICG; POLYGON; 255, 255, 255; 259,253;259,254;258,254;257,254;256,254;255,254;254,254;253,254;250,255;247,256;243,257;242,259;238,259;237,260;236,261;233,261;232,261;231,262;229,263;228,263;227,264;225,266;224,267;223,267;222,268;221,268;220,268;217,269;215,271;214,271;213,271;211,272;209,273;207,274;203,274;201,275;200,275;199,275;198,275;196,275;195,275;194,275;193,277;192,277;191,277;189,277;186,277;183,277;181,277;178,277;174,277;171,277;170,277;169,277;168,277;166,277;163,277;161,277;158,277;155,277;152,277;150,277;147,277;144,276;141,275;138,275;133,274;130,272;128,271;127,271;124,271;124,270;123,270;120,270;119,268;118,268;116,266;115,266;114,265;114,264;113,264;112,264;110,263;110,262;109,260;109,259;107,258;107,257;106,254;104,252;103,250;101,249;100,247;98,246;96,245;95,245;95,244;93,244;93,243;92,241;91,239;91,238;90,237;90,236;90,234;90,233;90,232;90,229;90,227;90,225;90,222;90,221;90,219;90,217;90,216;90,214;93,209;95,208;95,205;96,204;97,202;100,200;101,199;101,197;103,195;104,193;105,191;106,189;108,188;110,186;114,181;116,179;117,178;120,176;120,175;123,174;125,172;127,172;129,169;130,168;132,168;134,166;135,166;138,163;140,162;141,161;143,160;144,159;145,158;146,158;148,156;150,156;152,155;153,154;156,154;158,152;159,152;162,149;164,149;166,147;167,147;169,145;170,145;171,144;174,143;175,142;176,142;179,141;181,141;182,139;184,139;187,136;188,136;189,135;190,134;191,134;192,133;194,133;195,133;197,133;200,133;201,133;203,131;204,130;206,130;207,129;208,129;209,129;211,129;213,129;214,128;216,128;218,128;221,127;222,126;223,126;225,124;226,124;227,124;228,124;230,124;232,124;234,124;235,123;236,122;237,122;238,121;239,120;241,119;242,119;245,119;247,118;250,118;251,117;255,115;259,115;261,112;262,112;263,111;265,111;268,110;270,109;272,109;273,108;274,107;276,105;277,104;279,104;280,103;281,103;282,103;283,103;284,103;286,102;289,101;290,101;292,99;294,98;295,98;295,97;296,97;298,97;299,97;300,96;303,96;306,95;306,94;309,93;310,92;311,92;312,92;314,92;316,92;319,92;322,92;326,92;329,92;332,92;335,92;339,91;343,91;348,90;352,90;356,90;360,90;364,90;370,90;375,90;382,90;389,90;394,90;398,89;401,88;403,87;404,87;405,86;406,85;408,85;410,85;411,84;413,83;415,82;415,81;416,81;419,79;422,78;423,77;425,76;425,75;428,74;430,72;433,72;436,71;436,69;440,68;440,67;442,67;444,66;447,64;448,63;450,62;451,62;454,61;457,59;458,59;460,56;462,55;465,53;468,52;471,49;473,48;474,47;476,46;477,45;480,43;481,42;483,42;486,40;487,39;488,39;491,38;492,37;493,37;494,35;495,35;496,34;498,33;499,33;501,32;504,30;505,30;508,30;510,28;511,27;513,26;516,25;517,25;518,24;520,23;521,22;522,22;524,22;526,21;529,21;533,20;536,20;538,20;540,19;543,19;546,18;547,18;551,18;554,18;555,18;559,18;561,18;563,18;566,18;569,18;572,18;575,18;579,18;582,18;585,18;587,18;589,18;590,18;591,18;594,18;596,18;600,18;603,18;606,18;609,18;613,18;617,18;618,18;619,18;622,18;624,18;626,18;630,18;632,18;634,18;638,19;640,20;643,21;646,21;650,22;655,22;658,22;661,22;665,22;669,23;672,24;675,25;678,26;683,26;687,27;690,28;694,28;697,28;701,28;704,29;706,29;708,30;710,31;712,32;715,32;717,33;719,34;720,35;723,35;725,36;726,37;729,38;731,40;732,40;733,41;734,42;737,46;740,46;742,49;744,51;746,52;751,55;755,60;756,61;757,62;760,63;762,67;764,68;767,70;770,73;773,75;776,76;778,78;780,80;781,80;783,81;784,82;786,84;789,87;793,89;797,91;799,93;801,95;802,96;804,97;807,101;807,102;808,104;812,109;813,112;813,113;814,117;816,121;817,125;819,128;819,133;821,136;823,140;823,142;823,144;824,145;825,147;825,150;827,153;829,156;830,159;833,163;835,166;835,168;837,171;839,173;840,175;843,178;844,179;847,181;849,183;850,185;850,186;851,186;852,186;853,187;858,190;860,190;863,192;864,193;865,194;866,194;868,196;869,196;870,198;872,198;873,199;875,200;877,202;879,204;881,205;883,207;884,208;886,210;888,211;889,212;891,213;892,213;894,215;896,217;898,218;900,222;903,224;906,225;906,226;909,229;910,230;911,232;913,232;915,236;920,238;922,239;923,240;923,241;925,243;926,244;929,245;932,246;933,248;934,248;934,249;935,250;936,251;939,252;942,255;944,256;944,257;945,257;945,258;946,260;947,262;948,263;950,265;950,266;951,267;953,269;954,269;954,270;954,272;955,273;956,274;956,275;957,276;957,277;958,278;958,279;959,279;959,280;959,281;959,282;959,284;959,286;959,287;959,289;959,290;959,291;959,292;959,293;959,295;959,297;958,299;958,300;957,302;956,303;954,305;953,306;953,308;952,309;951,310;950,311;949,311;948,311;946,311;945,311;942,311;939,311;938,311;934,311;932,311;930,311;927,311;923,311;920,311;917,311;916,311;913,311;912,312;911,313;909,313;906,315;906,316;904,316;903,317;902,318;901,319;900,320;899,322;898,322;898,323;896,325;896,326;894,328;892,329;892,330;892,331;890,332;888,333;888,334;886,334;885,334;882,334;881,334;879,334;875,334;873,334;870,334;867,334;865,334;863,334;860,334;857,334;854,334;851,334;849,333;846,333;843,331;840,330;837,330;834,329;833,328;830,327;825,326;821,323;818,322;815,321;812,320;809,319;808,318;806,317;804,317;802,316;799,315;797,314;795,312;792,312;790,311;787,311;786,311;783,310;780,310;778,310;775,309;773,309;770,309;769,309;767,309;765,309;763,309;762,309;761,309;759,309;756,309;753,309;751,309;748,309;744,309;743,309;741,309;740,309;738,307;735,307;731,306;727,306;725,305;723,305;720,304;718,304;717,304;715,303;714,303;712,303;708,300;704,298;699,297;697,297;694,297;691,296;688,296;684,295;681,294;678,294;676,293;672,293;669,293;666,292;662,291;658,291;655,291;652,291;648,291;644,291;640,291;637,291;635,291;633,291;632,291;631,291;630,291;630,292;629,293;628,294;627,295;626,296;625,298;623,300;621,301;620,302;618,304;617,306;616,307;614,309;613,309;608,312;607,312;604,314;601,314;597,317;594,320;593,320;590,322;587,322;584,324;582,325;579,326;574,328;571,330;567,331;564,331;560,333;557,334;553,335;549,335;544,336;540,337;536,337;532,337;526,337;522,338;519,338;518,338;516,338;514,339;513,341;512,341;510,342;510,343;508,344;506,345;505,345;503,347;500,348;499,350;498,350;496,353;496,354;493,356;491,357;489,360;488,361;487,362;485,364;482,366;479,368;476,370;473,371;471,372;469,374;467,376;463,376;462,378;459,379;457,381;455,382;454,382;452,383;449,384;448,384;447,385;446,386;444,387;442,388;439,389;436,389;435,390;432,392;430,393;429,394;426,395;424,396;421,398;418,398;416,400;413,401;410,402;408,403;405,404;402,404;399,405;396,407;392,408;389,408;387,409;384,409;383,409;380,409;379,409;376,409;374,410;373,410;372,410;370,410;368,410;365,410;363,410;362,410;360,410;358,410;355,410;354,410;352,410;351,410;350,410;349,409;348,408;348,407;346,406;345,405;344,404;344,402;343,401;341,400;339,400;339,399;338,399;337,397;334,395;333,394;331,392;330,391;329,391;328,391;327,390;327,389;326,388;326,387;325,387;325,385;324,383;324,382;324,381;324,379;324,377;323,374;323,372;322,369;322,368;322,366;322,364;322,363;322,361;322,360;321,357;321,356;321,353;321,352;321,349;321,348;321,346;321,343;321,339;321,336;321,334;321,331;318,328;314,323;309,318;308,316;303,311;301,311;298,309;295,307;290,306;289,306;287,306;286,305;285,305;284,305;283,305;282,305;281,305;280,305;279,305;278,305;276,303;275,303;273,302;271,302;270,302;269,301;267,300;266,299;265,298;264,297;264,296;264,295;264,294;264,293;264,291;264,288;264,287;264,285;264,283;264,282;264,281;264,278;264,277;264,276;264,275;264,274;264,271;264,270;264,268;266,266;266,263;268,261;268,259;268,258;268,257;268,256;268,255;268,254;268,253;268,252;267,252;266,252;264,251;263,251;261,251;260,251;259,251;258,251;257,251;255,250;254,250;253,250;252,250;251,250;250,250;
